DATA PGTO;SUBELEMENTO_DESPESA;CDIC
12/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
12/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
12/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
12/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
15/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
15/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
15/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
15/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
15/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
21/10/2021;FORNECIMENTO DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
15/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
15/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
15/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
22/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
22/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
24/10/2021;FORNECIMENTO DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
26/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
20/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
26/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
26/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
26/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
26/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
26/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
26/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
26/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
01/10/2021;MATERIAL DE EXPEDIENTE;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
01/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
01/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
01/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
01/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
01/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
01/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
01/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
20/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
20/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
15/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
22/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
22/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
22/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000801/2021-11.R.08.06/10/2021.31/12/2022.N
21/10/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
20/10/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
05/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
28/09/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
28/09/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
21/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
21/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
22/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
14/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
05/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
05/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
05/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
05/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
05/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
05/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
05/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
05/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
14/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
25/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
25/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
17/10/2021;DESPESAS COM EXCESSO DE BAGAGEM;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
25/10/2021;HOSPEDAGENS;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
28/09/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
28/09/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000575/2021-41.R.08.20/09/2022.31/12/2022.N
24/10/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000650/2021-74.R.08.26/07/2021.31/12/2022.N
26/10/2021;GENEROS DE ALIMENTAÄ«O;00150.000650/2021-74.R.08.26/07/2021.31/12/2022.N
26/10/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000650/2021-74.R.08.26/07/2021.31/12/2022.N
26/10/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000650/2021-74.R.08.26/07/2021.31/12/2022.N
28/09/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
28/09/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
28/09/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
28/09/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
28/09/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
28/09/2021;MATERIAL DE CAMA,MESA E BANHO;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;MATERIAL DE CAMA,MESA E BANHO;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
07/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
14/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
14/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
14/10/2021;MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
14/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
14/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
14/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
14/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
14/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
14/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
14/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
16/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
16/10/2021;MATERIAL DE COPA E COZINHA;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
16/10/2021;MATERIAL FARMACOLOGICO;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
16/10/2021;FORNECIMENTO DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
16/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
16/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
16/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
16/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
16/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
19/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
19/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
19/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
19/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
19/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
19/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
19/10/2021;MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
19/10/2021;MATERIAL P/MANUTENÄ«O DE BENS IM‡VEIS;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
25/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
25/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
25/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
25/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
23/10/2021;FORNECIMENTO DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
04/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
04/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
04/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
04/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
04/10/2021;MATERIAL DE COPA E COZINHA;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
23/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
23/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
23/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
23/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
21/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
21/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
21/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
21/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
21/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
21/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
21/10/2021;MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
21/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
21/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
21/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
21/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
30/09/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
30/09/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
30/09/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
30/09/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
25/10/2021;MATERIAL FARMACOLOGICO;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
17/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
17/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
17/10/2021;MATERIAL DE COPA E COZINHA;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
17/10/2021;MATERIAL DE COPA E COZINHA;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
17/10/2021;MATERIAL DE COPA E COZINHA;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
17/10/2021;MATERIAL DE COPA E COZINHA;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
19/10/2021;MATERIAL FARMACOLOGICO;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
25/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
25/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
25/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000792/2021-51.R.08.21/09/2021.31/12/2022.N
05/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
08/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
08/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
08/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
08/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
08/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
08/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
08/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
08/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
02/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
05/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
02/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
02/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
02/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
03/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
29/09/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
29/09/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
29/09/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
05/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
05/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
05/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
11/10/2021;FORNECIMENTO DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
13/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
29/09/2021;UNIFORMES, TECIDOS E AVIAMENTOS;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
29/09/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
05/10/2021;MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
05/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
05/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
05/10/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
03/10/2021;MATERIAL FARMACOLOGICO;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
13/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
13/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
13/10/2021;GENEROS DE ALIMENTAÄ«O;00140.000800/2021-69.R.08.22/09/2021.31/12/2022.N
01/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000567/2021-03.R.08.20/09/2021.31/12/2022.N
01/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000567/2021-03.R.08.20/09/2021.31/12/2022.N
01/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000567/2021-03.R.08.20/09/2021.31/12/2022.N
01/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000567/2021-03.R.08.20/09/2021.31/12/2022.N
01/10/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000567/2021-03.R.08.20/09/2021.31/12/2022.N
08/10/2021;HOSPEDAGENS;00150.000567/2021-03.R.08.20/09/2021.31/12/2022.N
13/10/2021;HOSPEDAGENS;00150.000567/2021-03.R.08.20/09/2021.31/12/2022.N
08/10/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000567/2021-03.R.08.20/09/2021.31/12/2022.N
17/10/2021;HOSPEDAGENS;00150.000567/2021-03.R.08.20/09/2021.31/12/2022.N
19/10/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000567/2021-03.R.08.20/09/2021.31/12/2022.N
19/10/2021;GENEROS DE ALIMENTAÄ«O;00150.000567/2021-03.R.08.20/09/2021.31/12/2022.N
20/10/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000567/2021-03.R.08.20/09/2021.31/12/2022.N
